DATE,FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502AM.PV,FCCGDI502M.PV,FCCGFC014.MV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGHI020.PV,FCCGKP501M.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGLI510.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI009.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI503.PV,FCCGPI504.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI504M.PV,FCCGTI505AM.PV,FCCGTI505M.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI512M.PV,FCCGTI513M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI523M.PV,FCCGTI528.PV,FCCGTI528M.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI502M.PV,FCCGYI503.PV,FCCGYI503M.PV,FCCGYI504.PV,FCCGYI504M.PV,FCCGYI505.PV,FCCGYI505M.PV,FCCGYI506.PV,FCCGYI506M.PV,FCCGYI507M.PV,FCCGYI508.PV,FCCGYI508M.PV,FCCAGPI604_P.PV,FCCGFI600.PV
10/11/19 23:10,2592.113,83.7,1.55,0.5,0.120379,0.132216,-0.000606519,0.0760772,99.951,747.16,100,394.8,159.823,157.1,67,10772.4,38.6036,22.8,59.8,-0.8,63.6,5.304,6678.4,7.985,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903634,-0.1,3.3,2.6,51.3,41.7,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.3265,70.9699,67.9742,50.9789,50.9789,52.9786,103.055,101.992,45.9026,41.99,319.5,318.976,49.9928,28.9517,38.5,38.3578,32.7,32.5504,39.5,39.3778,24.8,24.6472,26.42,26.2762,14.5647,14.9943,14.9272,,
10/11/19 23:15,2595.717,83.6,1.55,0.5,0.120519,0.132293,-0.000606519,0.0760151,99.951,745.54,100,394.9,158.934,155.5,66.9,10766,40.0056,20.9,60.2,-0.7,63.6,5.309,6674.8,7.97,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903863,-0.1,3.3,2.6,51.2,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.175,70.9715,67.9742,50.9789,50.9789,52.7395,102.992,101.992,45.0942,41.99,319.5,318.976,49.9928,28.9206,38.54,38.3756,32.7,32.5714,39.5,39.3656,25,24.8855,26.65,26.4933,14.6548,15.2153,15.1037,,
10/11/19 23:20,2598.446,83.6,1.55,0.6,0.120429,0.132163,-0.000606519,0.076057,99.951,746.55,100,394.7,160.443,154.5,66.8,10764.3,41.2208,23,59.8,-0.7,63.5,5.306,6691.5,7.975,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903801,-0.1,3.3,2.6,51.2,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,70.8876,67.9742,50.9789,50.9789,52.6016,102.992,101.992,45.0359,41.99,319.4,318.976,49.9928,28.9749,38.53,38.3413,32.7,32.5708,39.5,39.3717,25,24.8765,26.7,26.5321,14.7024,15.2302,15.1159,,
10/11/19 23:25,2600.875,83.5,1.55,0.6,0.120565,0.132301,-0.000606519,0.0761309,99.951,746.05,100,394.1,160.097,156.2,66.6,10756.7,39.5304,20.6,60.1,-0.8,63.4,5.303,6671.1,7.963,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.903843,-0.1,3.3,2.6,51.2,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,70.2008,67.9742,50.9789,50.9789,51.9788,102.992,101.992,44.9958,41.99,319.4,318.976,49.9928,28.9534,38.5,38.2779,32.7,32.5181,39.4,39.3302,25.1,24.9826,26.79,26.6171,14.7804,15.3196,15.2153,,
10/11/19 23:30,2607.518,83.6,1.55,0.6,0.120216,0.131937,-0.000606519,0.0760377,99.951,747.74,100,395.1,159.431,156,66.8,10766.5,38.8906,23.1,59.9,-0.7,63.4,5.306,6687.9,7.993,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.903432,-0.1,3.3,2.6,51.3,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.2289,70.7764,67.9742,50.9789,50.9789,51.9788,102.992,101.81,44.9958,41.99,319.3,318.976,49.9928,28.9519,38.48,38.2929,32.7,32.532,39.5,39.3524,25.1,24.9989,26.85,26.7059,14.7825,15.3399,15.1877,,
10/11/19 23:35,2603.567,83.7,1.55,0.6,0.120381,0.132013,-0.000606519,0.0760634,99.951,748.96,100,395.3,159.359,156.7,67,10771.1,41.2931,20.6,60,-0.7,63.3,5.305,6666.5,8.009,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.903127,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.1208,70.8536,67.9742,50.9789,50.9789,51.9788,102.992,101.985,44.9958,41.99,319.2,318.976,49.9928,28.9912,38.47,38.2646,32.7,32.554,39.4,39.3265,25.3,25.1125,27.01,26.8592,14.905,15.5189,15.3838,,
10/11/19 23:40,2606.875,83.6,1.55,0.6,0.12034,0.132064,-0.000606519,0.0760892,99.951,746.97,100,394.6,160.889,154.3,66.8,10769,40.3314,22.8,60.1,-0.8,63.3,5.305,6684.9,7.986,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903315,-0.1,3.3,2.6,51.4,41.8,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,70.7474,67.9742,50.9789,50.9789,51.9788,102.992,101.992,44.9958,41.99,319.4,318.976,49.9928,28.969,38.53,38.2878,32.7,32.5535,39.5,39.381,24.7,24.5636,26.34,26.1776,14.3945,14.8389,14.6902,,
10/11/19 23:45,2608.527,83.6,1.55,0.6,0.120668,0.13239,-0.000606519,0.076123,99.951,744.2,100,393.9,159.644,155.5,66.7,10759.7,38.515,21.3,59.8,-0.7,63.2,5.307,6668.6,7.959,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903341,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.7791,0,49.9814,0,59.9776,75.9708,59.9776,61.6114,70.3492,67.9742,50.9789,50.9789,51.9788,102.992,101.833,44.9958,41.99,319.4,318.976,49.9928,28.9707,38.44,38.291,32.7,32.5632,39.5,39.3296,24.8,24.6263,26.27,26.1141,14.2535,14.5128,14.3868,,
10/11/19 23:50,2601.667,83.6,1.55,0.6,0.120703,0.132504,-0.000606519,0.0760922,99.951,746.35,100,394.7,159.762,155.3,66.7,10762.7,40.6456,22.6,60.2,-0.6,63.1,5.307,6690.4,7.981,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.903231,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.9721,0,49.9814,0,59.9776,75.9708,59.9776,61.8002,70.8203,67.9742,50.9789,50.9789,51.9788,102.992,101.159,44.9958,41.99,319.2,318.976,49.9928,28.9709,38.44,38.3023,32.7,32.5285,39.5,39.3492,24.7,24.5471,26.16,26.0015,13.9537,14.1797,14.0717,,
10/11/19 23:55,2597.575,83.9,1.55,0.6,0.120301,0.132207,-0.000606519,0.0760361,99.951,750.3,100,396.6,159.302,155.5,67.3,10783,41.2041,22.4,59.7,-0.7,63.1,5.307,6675.6,8.05,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.902448,-0.1,3.3,2.6,51.5,41.7,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.9751,70.9715,67.9742,50.9789,50.9789,52.9571,102.992,101.983,44.9958,41.99,319.3,318.976,49.9928,28.9814,38.53,38.3441,32.7,32.4879,39.4,39.3027,25.2,25.0673,26.97,26.8123,14.6077,15.18,15.0285,,
10/12/19 0:00,2592.737,83.6,1.55,0.6,0.120263,0.132279,-0.000606519,0.0760592,99.951,746.87,100,394.8,159.591,156.4,66.7,10761.8,38.7944,22,60.2,-0.7,63,5.302,6674.4,7.982,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.902947,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.972,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.438,44.9958,41.99,319.2,318.976,49.9928,28.9935,38.51,38.3427,32.7,32.5348,39.4,39.3157,25.7,25.6043,27.57,27.4183,15.226,16.044,15.9231,,
10/12/19 0:05,2591.067,83.6,1.55,0.6,0.120063,0.132063,-0.000606519,0.0759243,99.951,748.3,100,395.1,159.484,155.8,66.7,10764,39.291,23,59.8,-0.7,63,5.301,6665.9,7.99,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.903047,-0.1,3.3,2.6,51.3,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,59.9776,61.9749,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.2736,319.2,318.976,49.9928,29.0028,38.54,38.3476,32.7,32.5266,39.5,39.3925,25.3,25.1788,27.14,26.9774,14.9816,15.7567,15.6283,,
10/12/19 0:10,2594.013,83.7,1.55,0.6,0.119775,0.131838,-0.000606519,0.0758342,99.951,750.51,100,395.6,160.391,154.3,66.9,10771.2,41.7968,21.2,60.1,-0.7,62.9,5.302,6660.9,8.019,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.902802,-0.1,3.3,2.6,51.3,41.6,45.9819,63.9748,51.9788,0,49.9814,0,59.9776,75.9708,60.0266,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.2409,319.2,318.976,49.9928,29.0078,38.67,38.4883,32.7,32.5817,39.6,39.4689,24.9,24.8078,26.81,26.6503,14.8028,15.4966,15.359,,
10/12/19 0:15,2601.072,83.8,1.55,0.6,0.120063,0.132074,-0.000606519,0.075792,99.951,751.56,100,396.5,159.089,156.8,67.1,10780.5,40.1153,23.2,59.9,-0.8,62.9,5.3,6660.7,8.05,6,5.2,13.3,10.4,2.3,9.9,16.5,-0.90242,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.6022,75.9731,60.6921,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319.2,318.976,49.9928,29.0443,38.7,38.4724,32.7,32.5682,39.5,39.3954,25.2,25.0199,27.03,26.8746,15.0406,15.7846,15.6553,,
10/12/19 0:20,2602.908,83.9,1.55,0.6,0.120013,0.132115,-0.000606519,0.0757765,99.951,756.6,100,397.8,159.167,157.4,67.4,10794.8,38.507,21.4,60,-0.7,63,5.296,6648.5,8.11,6,5.2,13.3,10.5,2.3,9.9,16.4,-0.902052,-0.1,3.3,2.6,51.5,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.7621,76.6187,60.7197,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319.2,318.976,49.9928,29.0549,38.77,38.5509,32.7,32.576,39.5,39.4236,25.3,25.1176,27.2,27.0415,15.1975,16.0476,15.9211,,
10/12/19 0:25,2605.07,83.8,1.55,0.6,0.1201,0.132202,-0.000606519,0.0758771,99.951,755.6,100,397.2,160.402,156,67.2,10784.1,40.1146,22.9,60.1,-0.7,62.9,5.294,6668.3,8.085,6,5.2,13.3,10.5,2.3,9.9,16.4,-0.902209,-0.1,3.3,2.6,51.6,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9414,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319.2,318.976,49.9928,29.03,38.71,38.51,32.7,32.5758,39.6,39.4167,25.2,25.0965,27.14,26.9735,15.1687,16.0203,15.9028,,
10/12/19 0:30,2600.079,83.9,1.55,0.6,0.120391,0.132506,-0.000606519,0.0758088,99.951,755.17,100,397.5,159.254,156.6,67.3,10792.7,41.3574,21.9,59.8,-0.7,62.9,5.298,6650.8,8.098,6,5.2,13.3,10.5,2.3,9.9,16.4,-0.901876,-0.1,3.3,2.6,51.6,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.8289,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319.4,318.976,49.9928,29.0353,38.71,38.5069,32.7,32.5405,39.5,39.3598,25.1,24.9333,27.01,26.8718,15.0811,15.9627,15.8099,,
10/12/19 0:35,2602.166,84.1,1.55,0.6,0.120275,0.132414,-0.000606519,0.0758217,99.951,757.59,100,398.8,160.278,157.5,67.6,10803.1,39.939,22.4,60.2,-0.7,62.8,5.299,6664.5,8.131,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.901682,-0.1,3.3,2.6,51.6,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,68.029,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319.7,318.976,49.9928,29.0579,38.77,38.5595,32.7,32.5336,39.5,39.4009,25.1,24.9595,27,26.8299,15.0581,15.9294,15.8034,,
10/12/19 0:40,2608.544,84.3,1.55,0.6,0.120186,0.132459,-0.000606519,0.0758235,99.951,762.72,100,400.7,162.585,160.8,68.1,10823.9,39.3497,22.5,59.8,-0.7,62.8,5.297,6650.9,8.199,6,5.2,13.4,10.5,2.3,9.9,16.5,-0.901065,-0.1,3.3,2.6,51.7,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,68.4753,50.9789,50.9789,52.9786,102.992,101.49,44.9958,41.99,319.8,318.976,49.9928,29.0661,38.82,38.6316,32.7,32.5601,39.5,39.3889,25.1,24.9676,27.06,26.9072,15.1078,15.9559,15.8609,,
10/12/19 0:45,2609.381,84.4,1.55,0.7,0.120301,0.132499,-0.000606519,0.0758798,99.951,764,100,400.8,160.87,158,68.2,10820.4,39.4732,21.7,60.3,-0.7,62.8,5.295,6655.5,8.202,6,5.2,13.4,10.5,2.3,9.9,16.6,-0.900791,-0.1,3.3,2.6,51.7,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,68.1852,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.99,319.7,318.976,49.9928,29.0544,38.72,38.5125,32.7,32.5577,39.4,39.3262,25.2,25.0598,27.13,26.9765,15.1839,16.0916,15.9626,,
10/12/19 0:50,2609.769,84.2,1.55,0.7,0.120385,0.132639,-0.000606519,0.076065,99.951,763.96,100,400.2,159.996,162,67.9,10814.5,40.2045,23,59.8,-0.8,62.8,5.289,6654,8.188,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.900808,-0.1,3.3,2.6,51.7,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9743,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.99,319.7,318.976,49.9928,29.0695,38.71,38.4944,32.7,32.5215,39.4,39.307,25.2,25.0886,27.17,27.0041,15.2207,16.138,16.0105,,
10/12/19 0:55,2604.584,84.2,1.55,0.7,0.120598,0.132796,-0.000606519,0.0761896,99.951,765.34,100,400.2,158.663,158.6,68,10814.5,41.0203,21.3,60.2,-0.7,62.7,5.287,6643.7,8.204,6,5.2,13.4,10.5,2.3,9.9,16.5,-0.900487,-0.1,3.3,2.6,51.7,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.99,319.7,318.976,49.9928,29.0386,38.75,38.5108,32.7,32.5318,39.5,39.3642,25.2,25.0108,27.09,26.922,15.1638,16.006,15.8824,,
10/12/19 1:00,2605.806,83.9,1.55,0.7,0.120548,0.132758,-0.000606519,0.0762603,99.951,759.84,100,398.1,159.625,159.7,67.4,10795.2,40.4538,23.3,59.9,-0.8,62.7,5.29,6657.2,8.127,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.900981,-0.1,3.3,2.6,51.7,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.99,319.8,318.976,49.9928,28.9862,38.64,38.4498,32.8,32.5835,39.5,39.3545,25.2,25.039,27.08,26.9101,15.111,16.0303,15.8862,,
10/12/19 1:05,2598.02,83.9,1.55,0.7,0.120427,0.132658,-0.000606519,0.0762302,99.951,758.98,100,397.9,160.329,158.2,67.4,10794.2,39.533,21.2,60.1,-0.7,62.6,5.291,6651.7,8.118,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.901119,-0.1,3.3,2.6,51.6,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.992,45.0087,41.9739,319.7,318.976,49.9928,29.0123,38.68,38.4753,32.7,32.5724,39.5,39.3558,25.2,25.0227,27.09,26.9192,15.1593,16.0515,15.9389,,
10/12/19 1:10,2595.953,83.9,1.55,0.7,0.120375,0.132572,-0.000606519,0.0762245,99.951,759.91,100,398.4,161.303,156.7,67.5,10797.6,38.884,23.2,60,-0.7,62.6,5.291,6666.5,8.132,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.900972,-0.1,3.3,2.6,51.7,41.9,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.6,319.5,318.976,49.9928,28.9824,38.61,38.4193,32.7,32.5467,39.4,39.3132,25.2,25.0553,27.16,26.9922,15.2181,16.0986,15.9664,,
10/12/19 1:15,2595.144,83.9,1.55,0.7,0.120446,0.132719,-0.000606519,0.076256,99.951,759.92,100,398.3,161.035,159.1,67.4,10798.1,39.7863,21.6,59.9,-0.8,62.5,5.289,6639.5,8.126,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.900674,-0.1,3.3,2.6,51.7,41.9,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.992,44.9958,41.9332,319.6,318.976,49.9928,28.9986,38.59,38.365,32.7,32.5378,39.4,39.3267,25.3,25.2099,27.24,27.0941,15.2778,16.2014,16.0749,,
10/12/19 1:20,2597.313,83.6,1.55,0.7,0.120618,0.132867,-0.000606519,0.0763846,99.951,754.31,100,395.7,160.862,156.9,66.7,10770,40.9183,22.6,60.2,-0.7,62.5,5.289,6656.5,8.035,6,5.2,13.3,10.5,2.3,10,16.7,-0.901347,-0.1,3.3,2.6,51.7,41.9,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.296,44.9958,41.4898,319.8,318.976,49.9928,28.9439,38.5,38.2931,32.7,32.5191,39.4,39.2723,25.4,25.2546,27.2,27.0308,15.2584,16.128,15.9952,,
10/12/19 1:25,2598.964,83.6,1.55,0.7,0.120407,0.132754,-0.000606519,0.0764034,99.951,754.74,100,395.8,160.558,155.5,66.7,10770.6,40.6194,22.2,59.8,-0.7,62.5,5.291,6639.3,8.039,6,5.2,13.3,10.5,2.3,10,16.7,-0.901556,-0.1,3.3,2.6,51.6,41.9,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.117,44.9958,41.1658,319.9,319.201,49.9928,28.932,38.56,38.3699,32.7,32.5509,39.5,39.3193,25.3,25.1974,27.17,26.9929,15.2439,16.1528,16.0109,,
10/12/19 1:30,2596.075,83.5,1.55,0.7,0.120271,0.132649,-0.000606519,0.0764146,99.951,753.64,100,395.4,160.421,155.4,66.6,10768.7,39.8368,21.9,60.3,-0.7,62.4,5.29,6647.8,8.026,6,5.2,13.3,10.5,2.3,10,16.7,-0.901408,-0.1,3.3,2.6,51.6,41.8,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.8962,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,101.072,44.9958,41.0172,319.6,319.079,49.9928,28.9187,38.53,38.3194,32.7,32.5389,39.5,39.3744,25.4,25.2434,27.23,27.0732,15.3118,16.185,16.056,,
10/12/19 1:35,2588.422,83.2,1.55,0.7,0.120553,0.133012,-0.000606519,0.0763934,99.951,746,100,393,159.751,153.2,66,10747.5,38.3489,22.9,59.7,-0.7,62.4,5.295,6651.9,7.933,5.9,5.2,13.3,10.5,2.3,10,16.7,-0.902388,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,75.9771,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,40.9906,319.3,318.976,49.9928,28.9128,38.43,38.2525,32.7,32.5646,39.4,39.2791,25.4,25.2433,27.19,27.04,15.2178,16.0588,15.9348,,
10/12/19 1:40,2596.835,83.5,1.55,0.7,0.120308,0.132797,-0.000606519,0.0762865,99.951,748.57,100,394.7,159.693,152.7,66.5,10763.8,40.3883,21.4,60.2,-0.8,62.3,5.301,6655.7,7.983,6,5.2,13.3,10.5,2.3,10,16.7,-0.901875,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.5973,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.039,319,318.976,49.9928,28.9234,38.46,38.2439,32.7,32.5306,39.4,39.2635,25.4,25.2446,27.25,27.1077,15.2686,16.1553,16.0503,,
10/12/19 1:45,2597.74,83.5,1.55,0.7,0.120263,0.132783,-0.000606519,0.0763576,99.951,748.25,100,394.7,158.306,154.8,66.6,10761.3,40.9745,23.3,59.8,-0.8,62.3,5.301,6659.4,7.985,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.901628,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9706,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.7837,319.1,318.976,49.9928,28.8991,38.48,38.3021,32.7,32.5336,39.5,39.3393,25.4,25.211,27.21,27.0515,15.2233,16.1069,15.9658,,
10/12/19 1:50,2603.911,83.4,1.55,0.7,0.120129,0.132613,-0.000606519,0.0763759,99.951,744.72,100,394.2,159.162,155.2,66.4,10755.9,38.9647,21.3,60.1,-0.8,62.2,5.303,6657,7.953,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.902029,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.5227,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.2461,319.1,318.976,49.9928,28.892,38.52,38.3096,32.7,32.5787,39.5,39.3865,25.3,25.1041,27.08,26.9315,15.236,16.1094,16.0337,,
10/12/19 1:55,2600.394,83.5,1.55,0.7,0.120178,0.13262,-0.000606519,0.0762897,99.951,745.59,100,394.3,159.047,156.9,66.5,10760.7,39.5156,23.3,60,-0.7,62.2,5.306,6667.1,7.968,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.90186,-0.1,3.3,2.6,51.5,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,75.978,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,319,318.833,49.9928,28.9246,38.48,38.273,32.7,32.5229,39.4,39.3379,25.2,25.0222,27.02,26.8626,15.1968,16.0006,15.8995,,
10/12/19 2:00,2603.192,83.4,1.55,0.7,0.12022,0.132636,-0.000606519,0.0763881,99.951,744.67,100,393.6,160.178,156.7,66.3,10752.2,41.524,21.6,59.9,-0.6,62.1,5.303,6659.7,7.949,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.902145,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.0257,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,318.9,318.28,49.9928,28.8764,38.48,38.2864,32.7,32.488,39.4,39.3312,25.2,25.0891,27.03,26.8579,15.2522,16.0938,15.9654,,
10/12/19 2:05,2600.564,83.3,1.55,0.7,0.120164,0.132598,-0.000606519,0.0764637,99.951,741.57,100,393,160.826,155.7,66.2,10748,39.6321,22.9,60.1,-0.8,62.1,5.306,6680.1,7.92,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.902099,-0.1,3.3,2.6,51.5,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.1164,60.9744,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.99,318.8,317.979,49.9928,28.8763,38.5,38.2706,32.7,32.542,39.5,39.3435,25.2,25.07,27.01,26.8572,15.1492,15.9897,15.8841,,
10/12/19 2:10,2603.86,83.6,1.55,0.7,0.1201,0.132603,-0.000606519,0.0763152,99.951,744.57,100,394.5,161.239,154.5,66.6,10761.6,38.6197,22,59.8,-0.7,62.1,5.309,6667.4,7.964,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.902096,-0.1,3.3,2.6,51.4,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.2194,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.892,318.7,317.977,49.9928,28.9154,38.54,38.3381,32.7,32.5284,39.4,39.3353,25.1,24.9805,26.99,26.8103,15.1131,15.9334,15.8005,,
10/12/19 2:15,2600.695,83.6,1.55,0.7,0.120002,0.132477,-0.000606519,0.0763034,99.951,747.74,100,395.2,159.968,156.2,66.8,10766.2,41.5249,22.4,60.2,-0.8,62,5.304,6673.6,7.996,6,5.2,13.3,10.5,2.3,9.9,16.6,-0.901623,-0.1,3.3,2.6,51.5,41.7,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.9411,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.9854,318.8,318.201,49.9928,28.9138,38.55,38.326,32.7,32.5209,39.4,39.3122,25.2,25.1139,27.09,26.9252,15.2162,16.0381,15.9167,,
10/12/19 2:20,2600.974,83.6,1.55,0.7,0.119949,0.132367,-0.000606519,0.0764158,99.951,747.28,100,394.8,158.412,155.2,66.7,10764.5,40.2742,22.7,59.8,-0.8,62,5.302,6663.4,7.984,6,5.2,13.3,10.5,2.3,9.9,16.5,-0.901945,-0.1,3.3,2.6,51.4,41.6,45.9819,63.9748,51.9788,0,49.9814,0,60.9752,76.5873,60.9752,61.9751,70.9715,67.9742,50.9789,50.9789,52.9786,102.992,100.993,44.9958,41.983,319.1,318.975,49.9928,28.9363,38.54,38.3616,32.7,32.5244,39.4,39.3304,25.2,25.0623,27.08,26.9363,15.2323,16.05,15.9284,,
