FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502M.PV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI505AM.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI528.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI503.PV,FCCGYI504.PV,FCCGYI505.PV,FCCGYI507M.PV,FCCGYI508.PV
2601.11,85.3,1.55,0.8,0.129221,0.138187,0.0734584,736.52,100,408.1,163.707,169.3,41.8042,23.8,60,-0.8,5.478,6712.2,6.2,5.4,13.6,10.7,16.2,-0.828983,-0.1,3.3,2.7,59.9,42.3,42.9824,61.926,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.987,101.999,44.9958,318.5,60.9939,28.5251,36.45,32.4,40,24.4,14.7276,15.2767
2600.792,85.1,1.55,0.8,0.129224,0.138082,0.0733644,734.97,100,407.3,164.48,169.4,39.4405,22.2,59.9,-0.9,5.475,6696.6,6.2,5.4,13.6,10.7,16.2,-0.830093,-0.1,3.3,2.7,59.9,42.3,42.9824,61.8423,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,101.992,44.9958,318.7,60.172,28.5356,36.5,32.4,39.9,24.7,14.966,15.5742
2602.29,85.2,1.55,0.8,0.128934,0.137874,0.0733698,737.41,100,408.1,161.435,170.1,41.4213,23.1,60.2,-0.9,5.476,6712.9,6.2,5.4,13.6,10.6,16.1,-0.829575,-0.1,3.3,2.7,59.9,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,101.992,44.9958,318.8,60.8265,28.5082,36.48,32.4,40,24.3,14.6507,15.2199
2601.47,85,1.55,0.8,0.128637,0.137533,0.0732296,736.8,100,407,163.397,169.3,41.3964,22.9,59.8,-0.9,5.47,6696.6,6.1,5.4,13.6,10.7,16.1,-0.831467,-0.1,3.3,2.7,59.8,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,102.036,44.9958,318.9,60.1886,28.5392,36.47,32.4,39.9,24.2,14.6973,15.2598
2599.778,84.5,1.55,0.8,0.12908,0.137978,0.0733302,727.56,100,402.9,165.033,166.2,39.4493,22.2,60.3,-0.9,5.468,6699.1,6.1,5.4,13.5,10.7,16.2,-0.832805,-0.1,3.3,2.7,59.6,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.343,101.992,44.9958,319,59.9945,28.5944,36.39,32.4,39.9,24,14.565,14.9945
2596.674,84.4,1.55,0.8,0.128774,0.137672,0.073285,723.58,100,402.1,163.561,162,41.5411,23.5,59.7,-0.9,5.474,6702.8,6.1,5.4,13.5,10.7,16.2,-0.834342,-0.1,3.3,2.7,59.5,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9621,49.9814,104.011,101.992,44.9958,319.1,59.9945,28.6028,36.4,32.4,39.9,23.9,14.4605,14.9143
2596.35,84.4,1.55,0.8,0.129012,0.137948,0.073285,722.79,100,401.6,164.054,165.1,40.8678,21.6,60.2,-0.9,5.474,6697.3,6.1,5.4,13.5,10.7,16.3,-0.833121,-0.1,3.3,2.7,59.5,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.8017,49.9814,103.991,101.992,44.9958,318.5,60.0151,28.6179,36.44,32.5,39.9,23.9,14.4343,14.9268
2601.143,84.1,1.55,0.8,0.129569,0.138458,0.073364,717.26,100,400,163.134,165.2,39.8244,23.8,59.8,-1,5.475,6713.1,6.1,5.4,13.5,10.7,16.3,-0.830505,-0.1,3.3,2.7,59.7,42.1,42.9824,61.9665,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.3759,49.9814,103.991,101.992,44.9958,317.9,60.8959,28.5497,36.33,32.5,40,23.8,14.307,14.741
2604.211,84.1,1.55,0.8,0.129542,0.138476,0.0732881,715.38,100,399.2,163.26,164.2,41.9368,21.5,60.1,-0.9,5.477,6700.2,6.1,5.4,13.5,10.7,16.3,-0.830982,-0.1,3.3,2.7,59.7,42.1,42.9824,61.6394,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.5702,49.9814,103.991,101.992,44.9958,318.2,60.9939,28.5434,36.34,32.5,40,23.8,14.2661,14.7069
2601.703,84.2,1.55,0.8,0.129325,0.138259,0.0733113,717.24,100,400.2,159.836,165,39.4859,23.7,60,-0.8,5.478,6713.3,6.1,5.4,13.5,10.6,16.2,-0.831628,-0.1,3.3,2.7,59.6,42.1,42.9824,61.9217,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.7247,49.9814,103.991,101.992,44.9958,319,60.7564,28.4958,36.3,32.5,40,23.8,14.2782,14.7108
2600.649,84.2,1.55,0.7,0.128971,0.137875,0.0731075,716.85,100,399.9,162.772,164.4,42.1694,22.1,59.9,-0.9,5.476,6697.2,6.1,5.4,13.5,10.7,16.2,-0.8349,-0.1,3.3,2.7,59.3,42.1,42.9824,61.975,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9621,49.9814,103.991,101.992,44.9958,319.6,59.9948,28.5081,36.29,32.5,40,23.7,14.2119,14.6126
2598.885,84.1,1.55,0.7,0.129495,0.13839,0.0733173,716.43,100,399.2,163.654,164.8,40.0763,23.1,60.2,-0.9,5.475,6716.5,6.1,5.4,13.5,10.7,16.2,-0.833019,-0.1,3.3,2.7,59.5,42.2,42.9824,61.8125,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.4308,49.9814,103.991,101.992,44.9958,318.8,60.4425,28.5552,36.32,32.5,39.9,23.4,13.9664,14.3679
2596.985,84,1.55,0.7,0.129559,0.138552,0.0733645,714.34,100,398.8,162.451,163.8,40.8294,22.9,59.7,-0.8,5.475,6702.1,6.1,5.4,13.5,10.7,16.2,-0.832505,-0.1,3.3,2.7,59.6,42.2,42.9824,61.898,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.4161,49.9814,103.991,101.992,44.9958,317.9,60.94,28.5279,36.27,32.5,40,23.4,13.8598,14.1835
2604.351,84.3,1.55,0.7,0.129085,0.138106,0.0732002,720.19,100,400.8,163.045,162.5,41.4478,22.3,60.3,-0.8,5.478,6712.8,6.1,5.4,13.5,10.7,16.2,-0.832966,-0.1,3.3,2.7,59.6,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.1941,49.9814,103.991,101.992,44.9958,317.2,60.0015,28.5606,36.36,32.5,40,23.3,13.8084,14.1272
2597.551,84.4,1.55,0.7,0.128662,0.137803,0.0731469,722.97,100,401.5,164.47,166.5,39.751,23.4,59.8,-0.9,5.475,6712.7,6.1,5.4,13.5,10.7,16.3,-0.834251,-0.1,3.3,2.7,59.5,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.8487,49.9814,103.991,101.992,44.9958,316.3,59.9945,28.5618,36.44,32.5,40,23.5,13.8894,14.2408
2595.515,84.2,1.55,0.7,0.129026,0.138134,0.0731837,721.05,100,400.4,164.451,164.6,41.9351,21.6,60.2,-0.9,5.472,6710.3,6.1,5.4,13.5,10.7,16.4,-0.832392,-0.1,3.3,2.7,59.7,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.5747,49.9814,103.991,101.992,44.9958,316.4,60.0492,28.5935,36.44,32.6,40,23.6,14.0209,14.3911
2596.96,85.5,1.55,0.7,0.128561,0.137634,0.072804,739.43,100,409.3,161.182,169,40.4942,23.8,59.8,-0.9,5.487,6713.4,6.2,5.4,13.6,10.7,16.4,-0.829248,-0.1,3.3,2.7,60,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.638,102.24,44.9958,316.8,60.9323,28.5753,36.57,32.6,40.2,23.5,14.0056,14.5433
2602.622,84.7,1.55,0.7,0.128637,0.137689,0.073153,728.89,100,404.2,164.115,165.3,40.2151,21.5,60.1,-0.9,5.477,6705.3,6.1,5.4,13.5,10.7,16.4,-0.834139,-0.1,3.3,2.7,59.5,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.89,102.194,44.9958,317.2,60.0014,28.64,36.6,32.6,40,23.8,14.2912,14.6797
2602.612,85,1.55,0.7,0.128751,0.13784,0.0732121,731.75,100,405.4,162.581,166.9,41.9281,23.7,60,-0.8,5.479,6716.8,6.1,5.4,13.6,10.7,16.4,-0.832152,-0.1,3.3,2.7,59.7,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,101.992,44.9958,317.5,60.4142,28.6164,36.62,32.5,39.9,24.1,14.4982,15.0068
2599.659,85,1.55,0.7,0.128827,0.137883,0.0733642,734.19,100,405.8,163.642,167.1,39.7128,21.8,59.9,-0.8,5.475,6693.5,6.1,5.4,13.6,10.7,16.4,-0.831541,-0.1,3.3,2.7,59.8,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.7866,49.9814,104.99,101.992,44.9958,317.8,60.7452,28.6583,36.63,32.5,39.9,23.9,14.4167,14.891
2601.992,85.1,1.55,0.7,0.128444,0.137501,0.0729993,737.15,100,407.4,163.894,167.2,41.3396,23,60.2,-0.8,5.477,6707.9,6.2,5.4,13.6,10.7,16.5,-0.832099,-0.1,3.3,2.7,59.7,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9677,49.9814,104.99,102.037,44.9958,318,60.0069,28.5875,36.53,32.5,40,24.1,14.5816,15.1805
2603.593,84.8,1.55,0.7,0.129137,0.138169,0.073176,731.03,100,404.1,163.519,166.7,41.1148,22.5,59.8,-0.8,5.475,6698.7,6.1,5.4,13.6,10.7,16.5,-0.832725,-0.1,3.3,2.7,59.7,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9711,49.9814,104.99,102.102,44.9958,318.1,60.2422,28.6343,36.58,32.5,40,23.9,14.5126,15.0051
2599.895,84.8,1.55,0.7,0.129482,0.138523,0.0731959,731.49,100,404.6,162.969,168.5,39.6264,22.3,60.2,-0.8,5.476,6711.9,6.1,5.4,13.6,10.7,16.5,-0.830479,-0.1,3.3,2.7,59.9,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,101.994,44.9958,318.2,60.9938,28.6181,36.53,32.5,40,23.6,14.2081,14.6557
2600.065,84.9,1.55,0.7,0.129386,0.138492,0.0731596,729.4,100,404.8,162.653,167,41.8613,23.4,59.8,-0.9,5.482,6708.9,6.1,5.4,13.6,10.7,16.5,-0.832491,-0.1,3.3,2.7,59.8,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,102.298,44.9958,318.2,60.5453,28.6185,36.51,32.5,40,23.7,14.1805,14.548
2603.415,84.8,1.55,0.7,0.129508,0.138662,0.0732299,727.86,100,404,163.894,165.9,40.301,21.7,60.2,-0.9,5.48,6708.3,6.1,5.4,13.6,10.7,16.6,-0.833051,-0.1,3.3,2.7,59.6,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.774,49.9814,104.99,102.006,44.9958,318.1,60.2666,28.6347,36.49,32.5,39.9,24,14.3717,14.7882
2598.183,85.2,1.55,0.7,0.12952,0.138613,0.0730811,734.75,100,407.2,163.273,168.2,40.5957,23.7,59.9,-0.9,5.483,6716.7,6.2,5.4,13.6,10.7,16.6,-0.829789,-0.1,3.3,2.7,59.9,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.99,102.648,44.9958,317.9,60.9939,28.5549,36.47,32.5,40.1,23.8,14.1936,14.6012
2601.035,85.3,1.55,0.7,0.12918,0.138292,0.0729939,735.94,100,407.3,163.091,170.4,41.7335,21.9,60,-0.9,5.481,6700.8,6.2,5.4,13.6,10.7,16.6,-0.831209,-0.1,3.3,2.7,59.9,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9729,49.9814,104.99,102.992,44.9958,317.8,60.892,28.5543,36.53,32.5,40.1,23.7,14.0879,14.4882
2601.091,85,1.55,0.7,0.129478,0.138637,0.0732089,729.96,100,405.2,163.632,167.6,39.5426,23.3,60.1,-0.9,5.482,6712.9,6.1,5.4,13.6,10.7,16.6,-0.832306,-0.1,3.3,2.7,59.7,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.7757,49.9814,104.555,102.928,44.9958,317.6,60.4228,28.5984,36.56,32.6,40.1,24,14.4079,14.835
2601.01,84.8,1.55,0.7,0.130012,0.139287,0.0732214,724.95,100,403.6,163.965,168,41.5733,22.6,59.8,-1,5.483,6698.2,6.1,5.4,13.5,10.7,16.6,-0.830882,-0.1,3.3,2.7,59.7,42.2,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,103.994,102.101,44.9958,317.6,60.9119,28.6298,36.56,32.6,40,24.5,15.0029,15.6732
2600.965,84.8,1.55,0.7,0.130521,0.139779,0.0732341,723.44,100,403.3,162.952,167.7,40.6813,22.3,60.3,-0.8,5.487,6710.6,6.1,5.4,13.6,10.7,16.7,-0.829135,-0.1,3.3,2.7,59.9,42.2,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.7809,49.9814,103.993,102.007,44.9958,317.5,60.9939,28.6022,36.45,32.6,40.1,24.6,14.9483,15.6452
2604.656,85.1,1.55,0.7,0.129524,0.138747,0.0728094,727.22,100,405.3,162.174,167.6,40.1838,23.3,59.7,-0.8,5.49,6707.6,6.2,5.4,13.6,10.7,16.7,-0.831613,-0.1,3.3,2.7,59.8,42.2,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,104.302,102.205,44.9958,317.7,60.9939,28.5686,36.54,32.6,40.2,24.3,14.7661,15.3758
2616.832,84.8,1.55,0.7,0.129978,0.139136,0.0729494,724.21,100,403.2,161.889,166.5,41.7937,21.8,60.2,-0.8,5.484,6703.6,6.1,5.4,13.5,10.7,16.7,-0.831253,-0.1,3.3,2.7,59.8,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,103.991,101.992,44.9958,317.9,60.9939,28.6213,36.55,32.6,40.1,24,14.6405,15.2284
2616.93,84.7,1.55,0.7,0.12999,0.139079,0.0729258,724.24,100,403.5,161.945,164.8,39.5523,23.7,59.9,-0.9,5.486,6717.4,6.1,5.4,13.5,10.7,16.7,-0.82969,-0.1,3.3,2.7,60,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9742,49.9814,103.991,101.992,44.9958,318.1,60.9939,28.587,36.56,32.6,40.2,23.9,14.4254,14.9422
2615.436,84.1,1.55,0.7,0.129972,0.139126,0.073081,714.67,100,398.8,164.328,164.3,41.9522,21.6,60.1,-0.8,5.478,6697.3,6.1,5.4,13.5,10.7,16.7,-0.832241,-0.1,3.3,2.7,59.8,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.6445,49.9814,103.991,101.992,44.9958,318.3,60.3461,28.5653,36.31,32.6,40.2,23.5,14.1624,14.5777
2618.842,84,1.55,0.7,0.130312,0.139481,0.0731034,711.51,100,397.6,163.88,165.6,40.0183,23.7,60,-0.8,5.48,6714.6,6.1,5.4,13.5,10.7,16.7,-0.831015,-0.1,3.3,2.7,59.8,42.2,42.9824,61.7312,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.1494,49.9814,103.991,101.992,44.9958,318.2,60.6324,28.572,36.31,32.6,40.1,23.8,14.3545,14.8649
2617.334,83.4,1.55,0.7,0.130355,0.139549,0.0731963,701.41,100,393.6,163.543,160.9,40.917,21.9,59.9,-0.8,5.477,6697.7,6.1,5.4,13.5,10.7,16.7,-0.830925,-0.1,3.3,2.7,59.8,42,42.9824,60.9826,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.7738,66.9743,49.9814,103.991,101.959,44.9958,318.1,60.9939,28.5119,36.11,32.6,40.2,24,14.3901,14.9534
2619.818,83.7,1.55,0.7,0.130876,0.14003,0.0731919,702.95,100,394.8,163.324,161.8,41.0821,23.1,60.2,-0.8,5.485,6707,6.1,5.4,13.5,10.7,16.7,-0.829386,-0.1,3.3,2.7,59.9,42,42.9824,60.9752,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.7833,66.9743,49.9814,103.991,101.917,44.9958,317.9,60.9939,28.5222,36.08,32.6,40.2,24,14.3301,14.8483
2616.023,83.8,1.55,0.7,0.130289,0.139513,0.0732611,701.56,100,395.2,161.795,162.2,40.0993,22.5,59.8,-0.8,5.487,6694.5,6.1,5.4,13.5,10.7,16.7,-0.831987,-0.1,3.3,2.7,59.8,42,42.9824,61.0911,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.967,66.9743,49.9814,103.991,101.992,44.9953,317.7,60.558,28.5516,36.08,32.6,40.2,24,14.2313,14.6994
2612.162,83.9,1.55,0.7,0.130267,0.139546,0.0732306,704.04,100,395.8,161.383,164.4,41.6285,22.3,60.3,-0.7,5.487,6715.2,6.1,5.4,13.5,10.7,16.6,-0.833654,-0.1,3.3,2.7,59.5,42,42.9824,61.6091,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,44.9958,317.7,59.9945,28.55,36.17,32.6,40.1,23.9,14.1037,14.504
2610.683,83.9,1.55,0.7,0.130133,0.13948,0.0733046,704.83,100,395.8,162.495,161.8,39.8854,23.3,59.8,-0.7,5.486,6705.6,6.1,5.4,13.5,10.7,16.7,-0.834197,-0.1,3.3,2.7,59.6,42,42.9824,61.8734,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,44.9958,318,60.1847,28.5496,36.16,32.6,40.1,24.6,14.7879,15.4653
2608.029,84.2,1.55,0.7,0.129606,0.138968,0.0732061,708.58,100,397.6,161.563,163,41.9657,21.8,60.1,-0.7,5.49,6698.2,6.1,5.4,13.5,10.7,16.6,-0.836418,-0.1,3.3,2.7,59.3,42.1,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.446,49.9814,103.991,101.992,44.9958,318.3,59.9945,28.5513,36.24,32.5,40.1,24.5,14.7222,15.2901
2600.789,84.5,1.55,0.7,0.130042,0.139337,0.0733319,719.67,100,401.2,162.017,164.3,39.768,23.7,59.9,-0.7,5.483,6710.9,6.1,5.4,13.5,10.7,16.6,-0.8328,-0.1,3.3,2.7,59.8,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.5804,49.9814,103.991,101.992,44.9958,318.6,60.7153,28.568,36.34,32.5,40.1,23.6,13.8777,14.2222
2600.636,84.4,1.55,0.7,0.130258,0.13949,0.0734128,722.06,100,401.3,163.837,166,42.0814,22,59.9,-0.6,5.476,6693,6.1,5.4,13.5,10.7,16.6,-0.834329,-0.1,3.3,2.7,59.8,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.5263,49.9814,103.991,101.992,44.9958,318.8,60.3004,28.6042,36.36,32.5,40,23.9,14.1277,14.5497
2601.726,83.8,1.55,0.7,0.130393,0.139641,0.0736847,714.47,100,397.1,164.12,161.1,40.1936,23,60.2,-0.7,5.469,6699.9,6.1,5.4,13.5,10.7,16.6,-0.835911,-0.1,3.3,2.7,59.5,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,44.9958,318.7,59.9945,28.6204,36.19,32.6,39.9,24.3,14.4413,14.9315
2599.237,83.7,1.55,0.7,0.130749,0.140107,0.0735884,711.88,100,396.2,163.183,162.3,40.5233,22.6,59.8,-0.6,5.472,6678.9,6.1,5.4,13.5,10.7,16.6,-0.83378,-0.1,3.3,2.7,59.8,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,44.9958,318.4,60.0727,28.5529,36.07,32.6,40,24.4,14.4908,14.9423
2594.8,83.6,1.55,0.7,0.130834,0.140192,0.0737459,714.39,100,396.2,163.025,162.7,41.8053,22.2,60.2,-0.6,5.469,6690.6,6.1,5.4,13.5,10.7,16.5,-0.83284,-0.1,3.3,2.7,59.9,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.672,44.9958,317.9,60.7153,28.5333,36.06,32.6,40,24.2,14.3747,14.7997
2595.742,84,1.55,0.7,0.129339,0.138819,0.0735214,720.21,100,398.4,161.758,164,39.423,23.3,59.8,-0.6,5.471,6680.8,6.1,5.4,13.5,10.7,16.5,-0.839741,-0.1,3.3,2.7,59.5,42.4,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.0292,49.9814,103.991,101.989,44.9958,317.6,59.7515,28.5696,36.24,32.6,40,24.1,14.4956,14.9447
2593.587,84.5,1.55,0.7,0.128627,0.138191,0.0733826,728.19,100,402.1,160.705,165.7,42.0278,21.8,60.2,-0.5,5.476,6678.7,6.1,5.4,13.6,10.7,16.5,-0.840152,-0.1,3.3,2.7,59.2,42.5,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.9611,49.9814,103.991,101.992,44.9958,317.5,59.6496,28.5433,36.38,32.5,40.1,24,14.5105,14.9882
2585.439,84.6,1.55,0.7,0.129352,0.138894,0.0735102,730.17,100,402.6,161.816,169.6,40.8536,23.6,59.9,-0.4,5.472,6690.1,6.1,5.4,13.6,10.7,16.5,-0.837613,-0.1,3.3,2.7,59.5,42.6,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.974,49.9814,104.437,101.992,44.9958,318.1,59.9945,28.5117,36.41,32.5,40.1,23.7,14.2576,14.6476
2576.639,84.4,1.55,0.7,0.129439,0.138982,0.0736209,728.59,100,401.4,162.382,165.4,39.4918,21.9,60,-0.5,5.47,6673.6,6.1,5.4,13.6,10.7,16.4,-0.83797,-0.1,3.3,2.7,59.6,42.8,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.7741,49.9814,104.99,101.992,44.9958,318.6,59.7466,28.4683,36.35,32.5,40.1,23.4,14.0418,14.3958
2561.469,84.2,1.55,0.7,0.12929,0.138829,0.0737689,727.61,100,399.9,162.922,163.9,42.3191,23.4,60.1,-0.3,5.465,6689.6,6.1,5.4,13.5,10.6,16.3,-0.841519,-0.1,3.3,2.7,59.3,42.8,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.725,49.9814,104.645,101.992,44.9958,318.8,59.0225,28.5004,36.28,32.5,40,23.5,13.8836,14.1764
2545.263,83.8,1.55,0.7,0.12979,0.139414,0.0740336,720.81,100,396.3,165.857,163.5,41.1101,22.3,59.8,-0.4,5.458,6670.8,6.1,5.4,13.5,10.6,16.3,-0.841078,-0.1,3.3,2.7,59.3,42.9,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,44.9958,318.5,59.2064,28.4831,36.12,32.5,40,23.9,14.0693,14.4071
2524.712,83.6,1.55,0.7,0.130179,0.139823,0.0740622,713.86,100,394,165.601,160.8,39.0766,22.6,60.2,-0.2,5.463,6686.6,6.1,5.4,13.5,10.6,16.4,-0.838808,-0.1,3.3,2.7,59.5,42.8,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,101.992,45.1948,317.8,59.9431,28.5075,36.07,32.5,40,23.9,13.984,14.2876
2492.288,82.9,1.55,0.7,0.130346,0.140088,0.0744281,694.88,100,387.7,164.392,158.7,41.1833,22.8,59.8,-0.3,5.469,6671.7,6.1,5.4,13.5,10.6,16.5,-0.839307,-0.1,3.3,2.7,59.4,42.5,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.7256,66.9743,49.9814,103.991,101.889,44.9958,317.4,59.5214,28.4511,35.86,32.5,40.1,23.5,13.5041,13.7017
2448.07,82.7,1.55,0.7,0.130018,0.139843,0.0743188,684.67,100,384.5,165.184,155.3,40.653,22,60.3,-0.2,5.476,6680.1,6.1,5.4,13.5,10.7,16.6,-0.840494,-0.1,3.4,2.7,59.2,42.3,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.8209,66.9743,49.9814,103.991,100.998,44.9958,317,59.6739,28.3915,35.88,32.6,40.1,23.8,13.7474,14.1028
2405.576,82.8,1.55,0.7,0.129843,0.13979,0.0741874,682.31,100,385.3,163.996,153.8,40.4459,23.3,59.8,-0.2,5.485,6676,6.1,5.4,13.5,10.7,16.7,-0.840123,-0.1,3.4,2.7,59.2,42.1,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,66.9743,49.9814,103.991,100.993,44.9461,316.5,59.4675,28.3792,35.95,32.7,40.2,23.6,13.6333,13.9435
2363.537,83.3,1.55,0.7,0.129722,0.139712,0.0741624,686.09,100,388.7,161.631,158.3,41.2379,21.8,60.2,-0.2,5.495,6669.9,6.1,5.4,13.5,10.7,16.7,-0.838974,-0.1,3.4,2.7,59.3,42.1,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,57.9779,59.9776,69.9739,67.2228,49.9814,103.991,100.993,44.017,316.6,59.3429,28.3662,35.84,32.6,40.2,23.4,13.4616,13.7462
2336.866,83.7,1.55,0.7,0.129394,0.139431,0.0738488,692.58,100,393,165.104,157.3,40.3368,23.4,59.9,-0.1,5.502,6685.5,6.1,5.4,13.5,10.7,16.8,-0.838025,-0.1,3.4,2.7,59.4,42.1,42.9824,61.9751,47.9816,47.9816,58.9778,74.9709,58.5215,59.9776,69.9739,67.7806,49.9814,103.991,100.993,43.9964,316.8,59.841,28.4455,35.96,32.6,40.2,23.9,14.0537,14.5625
